yr,mfr,mfr name,bidx,vid,cfg,carline,car/truck,cid,police,rhp,ec1,ec2,ec3,ec4,ec5,evc,trns,drv,od,etw,cmp,axle,n/v,a/c,dhp,sil,prc,prp,tnum,fuel,C/H,avcd,wt,hc,co,co2,nox,pm,mpg,target-a,target-b,target-c,set-a,set-b,set-c,engine code,eng family,vpc,cstdwn
2009,570,TOYOTA,31,05-GRN5,2,4RUNNER 4WD,T,241,N,236,,,,,,102,L5,4,2,4750,10,3.73,31,N,,1,35,1,1069074,23,C,,,0.039,0.49,446,0.01,,19.5,36.932,0.6253,0.030856,15.246,0.32748,0.031805,2,9TYXT04.0AEM,6
2009,570,TOYOTA,31,07-GK1A,0,TOYOTA TUNDRA 2WD,T,241,N,236,,,,,,102,L5,R,2,5250,10,3.91,30.2,N,,1,3,1,1070042,23,H,,,0.003,0.03,340,,,25.7,35.196,0.61268,0.036164,12.667,0.40087,0.036414,1,9TYXT04.0AES,6
2009,570,TOYOTA,31,07-GK1A,0,TOYOTA TUNDRA 2WD,T,241,N,236,,,,,,102,L5,R,2,5250,10,3.91,30.2,N,,1,35,1,1070665,23,C,,,0.021,0.18,468,0.02,,18.6,35.196,0.61268,0.036164,12.667,0.40087,0.036414,1,9TYXT04.0AES,6
2009,570,TOYOTA,31,07-GK1A,1,TOYOTA TUNDRA 2WD,T,241,N,236,,,,,,102,L5,R,2,5250,10,3.91,30.3,N,,1,3,31,1070038,61,H,,,0.003,0.03,342,,,25.8,35.196,0.61268,0.036164,12.991,0.4038,0.036379,1,9TYXT04.0AES,6
2009,570,TOYOTA,31,07-GK1A,1,TOYOTA TUNDRA 2WD,T,241,N,236,,,,,,102,L5,R,2,5250,10,3.91,30.3,N,,1,21,31,1070667,61,C,,,0.027,0.22,469,0.02,,18.8,35.196,0.61268,0.036164,12.991,0.4038,0.036379,1,9TYXT04.0AES,6
2009,570,TOYOTA,32,05-UZN1,0,4RUNNER 2WD,T,285,N,260,,,,,,102,L5,R,2,4500,10,3.73,31,N,,1,3,1,1059858,23,H,,,0,0,335,,,26,32.926,0.49205,0.031118,12.317,0.2406,0.031525,1,9TYXT04.7BEM,8
2009,570,TOYOTA,32,05-UZN1,0,4RUNNER 2WD,T,285,N,260,,,,,,102,L5,R,2,4500,10,3.73,31,N,,1,35,1,1059857,23,C,,,0.016,0.14,462,0.01,,18.9,32.926,0.49205,0.031118,12.317,0.2406,0.031525,1,9TYXT04.7BEM,8
2009,570,TOYOTA,32,05-UZN2,1,4RUNNER 4WD,T,285,N,260,,,,,,102,L5,4,2,5000,10,3.73,31,N,,1,3,32,1077530,61,H,,,,,,,,24.1,44.337,0.62968,0.030833,18.193,0.25377,0.032375,2,9TYXT04.7BES,8
2009,570,TOYOTA,32,05-UZN2,1,4RUNNER 4WD,T,285,N,260,,,,,,102,L5,4,2,5000,10,3.73,31,N,,1,21,32,1077531,61,C,,,,,,,,17.4,44.337,0.62968,0.030833,18.193,0.25377,0.032375,2,9TYXT04.7BES,8
2009,570,TOYOTA,32,07-UK2A,6,SEQUOIA 2WD,T,285,N,276,,,,,,102,L5,R,2,6000,10,3.91,30.4,N,,1,3,31,1078271,61,H,,,0.03,0.08,369,,,23.9,42.037,0.52757,0.033202,16.122,0.30784,0.033498,4,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK2A,6,SEQUOIA 2WD,T,285,N,276,,,,,,102,L5,R,2,6000,10,3.91,30.4,N,,1,21,31,1078691,61,C,,,0.028,0.2,511,0.02,,17.3,42.037,0.52757,0.033202,16.122,0.30784,0.033498,4,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK2A,7,SEQUOIA 2WD,T,285,N,276,,,,,,102,L5,R,2,6000,10,4.3,33.4,N,,1,3,32,1078924,61,H,,,,,,,,23.3,42.037,0.52757,0.033202,16.122,0.30784,0.033498,4,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK2A,7,SEQUOIA 2WD,T,285,N,276,,,,,,102,L5,R,2,6000,10,4.3,33.4,N,,1,21,32,1078925,61,C,,,,,,,,17,42.037,0.52757,0.033202,16.122,0.30784,0.033498,4,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,5,SEQUOIA 4WD,T,285,N,276,,,,,,102,L5,4,2,6000,10,3.91,30.4,N,,1,3,31,1078269,61,H,,,0.023,0.05,376,,,23.5,45.274,0.76391,0.033085,20.472,0.26238,0.034505,5,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,5,SEQUOIA 4WD,T,285,N,276,,,,,,102,L5,4,2,6000,10,3.91,30.4,N,,1,21,31,1078690,61,C,,,0.032,0.19,527,0.02,,16.8,45.274,0.76391,0.033085,20.472,0.26238,0.034505,5,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK2A,0,TOYOTA TUNDRA 2WD,T,285,N,276,,,,,,102,L5,R,2,5500,10,4.1,31.8,N,,1,3,31,1070783,61,H,,,0.036,0.15,374,,,23.6,40.711,0.44116,0.037171,18.521,0.01447,0.038084,1,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK2A,0,TOYOTA TUNDRA 2WD,T,285,N,276,,,,,,102,L5,R,2,5500,10,4.1,31.8,N,,1,21,31,1070782,61,C,,,0.024,0.18,527,0.02,,16.8,40.711,0.44116,0.037171,18.521,0.01447,0.038084,1,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK2A,1,TOYOTA TUNDRA 2WD,T,285,N,276,,,,,,102,L5,R,2,5250,10,4.1,31.8,N,,1,3,31,1070785,61,H,,,0.03,0.12,371,,,23.8,41.484,0.15651,0.042286,18.06,-0.35967,0.044521,1,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK2A,1,TOYOTA TUNDRA 2WD,T,285,N,276,,,,,,102,L5,R,2,5250,10,4.1,31.8,N,,1,21,31,1070784,61,C,,,0.022,0.19,510,0.02,,17.3,41.484,0.15651,0.042286,18.06,-0.35967,0.044521,1,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,0,TOYOTA TUNDRA 4WD,T,285,N,276,,,,,,102,L5,4,2,6000,10,4.1,32.2,N,,1,3,1,1070777,23,H,,,0.018,0.08,390,,,22.4,47.066,0.48041,0.040069,20.859,0.02767,0.041035,2,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,0,TOYOTA TUNDRA 4WD,T,285,N,276,,,,,,102,L5,4,2,6000,10,4.1,32.2,N,,1,35,1,1071507,23,C,,,0.031,0.18,536,0.02,,16.3,47.066,0.48041,0.040069,20.859,0.02767,0.041035,2,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,2,TOYOTA TUNDRA 4WD,T,285,N,276,,,,,,102,L5,4,2,5500,10,4.1,31.8,N,,1,3,31,1070781,61,H,,,0.015,0.05,379,,,23.3,40.288,0.66346,0.036292,16.988,0.19937,0.037176,2,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,2,TOYOTA TUNDRA 4WD,T,285,N,276,,,,,,102,L5,4,2,5500,10,4.1,31.8,N,,1,21,31,1070780,61,C,,,0.025,0.16,524,0.02,,16.8,40.288,0.66346,0.036292,16.988,0.19937,0.037176,2,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,7,TOYOTA TUNDRA 4WD,T,285,N,276,,,,,,102,L5,4,2,6000,10,4.1,31.6,N,,1,3,32,1087857,23,H,,,,,,,,22.5,43.282,0.72427,0.035995,20.859,0.02767,0.041035,2,9TYXT04.7BEX,8
2009,570,TOYOTA,32,07-UK1A,7,TOYOTA TUNDRA 4WD,T,285,N,276,,,,,,102,L5,4,2,6000,10,4.1,31.6,N,,1,35,32,1087858,23,C,,,,,,,,16.3,43.282,0.72427,0.035995,20.859,0.02767,0.041035,2,9TYXT04.7BEX,8
2009,570,TOYOTA,33,05-UZJ1,0,GX 470,T,285,N,263,,,,,,102,L5,4,2,5250,10,3.73,31,N,,1,3,1,1059975,23,H,,,0,0,361,,,24.2,44.438,0.69953,0.030018,17.294,0.2763,0.031694,3,9TYXT04.7BES,8
2009,570,TOYOTA,33,05-UZJ1,0,GX 470,T,285,N,263,,,,,,102,L5,4,2,5250,10,3.73,31,N,,1,25,1,9003575,23,C,,,0.017,0.13,513,0,,17,44.438,0.69953,0.030018,17.294,0.2763,0.031694,3,9TYXT04.7BES,8
2009,570,TOYOTA,34,08-UJ1A,2,LAND CRUISER WAGON 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,3.91,25.8,N,,1,3,32,1077532,23,H,,,,,,,,24.6,61.498,0.44496,0.033039,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,08-UJ1A,2,LAND CRUISER WAGON 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,3.91,25.8,N,,1,35,32,1077533,23,C,,,,,,,,15.9,61.498,0.44496,0.033039,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,08-UJ1A,3,LAND CRUISER WAGON 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,3.91,25.8,N,,1,3,32,1077534,61,H,,,,,,,,24.9,61.498,0.44496,0.033039,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,08-UJ1A,3,LAND CRUISER WAGON 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,3.91,25.8,N,,1,21,32,1077535,61,C,,,,,,,,15.9,61.498,0.44496,0.033039,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,08-UJ1A,0,LX 570,T,346,N,383,,,,,,102,L6,4,2,6500,10.2,3.91,25.8,N,,1,3,1,1076844,23,H,,,0.007,0.01,363,,,24,61.927,0.55872,0.031502,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,08-UJ1A,0,LX 570,T,346,N,383,,,,,,102,L6,4,2,6500,10.2,3.91,25.8,N,,1,35,1,1076843,23,C,,,0.019,0.18,571,0.01,,15.3,61.927,0.55872,0.031502,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,08-UJ1A,1,LX 570,T,346,N,383,,,,,,102,L6,4,2,6500,10.2,3.91,25.8,N,,1,3,31,1076936,61,H,,,0.006,0.01,364,,,24.3,61.927,0.55872,0.031502,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,08-UJ1A,1,LX 570,T,346,N,383,,,,,,102,L6,4,2,6500,10.2,3.91,25.8,N,,1,21,31,1076935,61,C,,,0.021,0.18,579,0.02,,15.3,61.927,0.55872,0.031502,29.527,0.24624,0.031101,5,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,7,SEQUOIA 2WD,T,346,N,381,,,,,,102,L6,R,2,6000,10.2,4.3,27.5,N,,1,3,31,1078814,61,H,,,0.007,0.01,341,,,25.9,38.373,0.65713,0.032602,12.724,0.27988,0.033062,3,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,7,SEQUOIA 2WD,T,346,N,381,,,,,,102,L6,R,2,6000,10.2,4.3,27.5,N,,1,21,31,1078812,61,C,,,0.022,0.2,524,0.01,,16.9,38.373,0.65713,0.032602,12.724,0.27988,0.033062,3,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,7,SEQUOIA 2WD,T,346,N,381,,,,,,102,L6,R,2,6000,10.2,4.3,27.5,N,,1,21,31,1078813,61,C,,,0.026,0.21,535,0.01,,16.5,38.373,0.65713,0.032602,12.724,0.27988,0.033062,3,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK1A,5,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.3,N,,1,3,31,1078811,61,H,,,0.019,0.04,361,,,24.5,60.088,0.37779,0.036356,26.825,-0.02622,0.035541,4,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK1A,5,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.3,N,,1,21,31,1078810,61,C,,,0.019,0.18,555,0.02,,15.9,60.088,0.37779,0.036356,26.825,-0.02622,0.035541,4,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,0,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,6000,10.2,4.3,27.3,N,,1,3,31,1073067,61,H,,,0.006,0.01,348,,,25.4,39.371,0.23583,0.041629,15.14,-0.12504,0.04235,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,0,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,6000,10.2,4.3,27.3,N,,1,21,31,1073066,61,C,,,0.017,0.2,520,0.02,,17,39.371,0.23583,0.041629,15.14,-0.12504,0.04235,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,1,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,5500,10.2,4.3,27.3,N,,1,3,31,1072722,61,H,,,0.005,0.01,347,,,25.5,45.811,-0.03317,0.043147,23.347,-0.3779,0.044306,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,1,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,5500,10.2,4.3,27.3,N,,1,21,31,1073068,61,C,,,0.019,0.19,505,0.02,,17.5,45.811,-0.03317,0.043147,23.347,-0.3779,0.044306,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,2,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,5250,10.2,4.3,27.4,N,,1,3,31,1072724,61,H,,,0.004,0.01,344,,,25.7,33.834,0.40387,0.03862,13.101,0.06912,0.039295,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,2,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,5250,10.2,4.3,27.4,N,,1,21,31,1072723,61,C,,,0.017,0.18,498,0.01,,17.7,33.834,0.40387,0.03862,13.101,0.06912,0.039295,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,6,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,5500,10.2,4.3,27.5,N,,1,3,32,1078928,61,H,,,,,,,,24.4,49.548,0.32567,0.040412,23.347,-0.3779,0.044306,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK2A,6,TOYOTA TUNDRA 2WD,T,346,N,381,,,,,,102,L6,R,2,5500,10.2,4.3,27.5,N,,1,21,32,1078929,61,C,,,,,,,,17.2,49.548,0.32567,0.040412,23.347,-0.3779,0.044306,1,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK1A,1,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,5500,10.2,4.3,27.4,N,,1,3,31,1072610,61,H,,,0.008,0.02,365,,,24.2,43.604,0.6337,0.038981,15.084,0.19705,0.039301,2,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK1A,1,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,5500,10.2,4.3,27.4,N,,1,21,31,1072609,61,C,,,0.018,0.18,524,0.02,,16.9,43.604,0.6337,0.038981,15.084,0.19705,0.039301,2,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK1A,4,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,4.3,27.3,N,,1,3,32,1073490,23,H,,,,,,,,23.4,46.863,0.54566,0.04075,27.929,0.10699,0.040418,2,9TYXT05.7BEX,8
2009,570,TOYOTA,34,07-SK1A,4,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,4.3,27.3,N,,1,25,32,1073491,23,C,,,,,,,,15.4,46.863,0.54566,0.04075,27.929,0.10699,0.040418,2,9TYXT05.7BEX,8
2009,570,TOYOTA,35,09-SK1A,1,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,4.3,27.5,N,,1,3,31,1084983,61,H,,,0.007,0.02,369,,,23.9,40.072,0.54815,0.040726,13.456,0.14924,0.040622,1,9TYXT05.7XE8,8
2009,570,TOYOTA,35,09-SK1A,1,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,4.3,27.5,N,,1,21,31,1086598,61,C,,,0.041,0.31,544,0.01,,16.3,40.072,0.54815,0.040726,13.456,0.14924,0.040622,1,9TYXT05.7XE8,8
2009,570,TOYOTA,35,09-SK1A,3,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,5500,10.2,4.3,27.3,N,,1,3,31,1084987,61,H,,,0.007,0.02,356,,,24.8,37.346,0.63044,0.03912,10.941,0.12522,0.039836,1,9TYXT05.7XE8,8
2009,570,TOYOTA,35,09-SK1A,3,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,5500,10.2,4.3,27.3,N,,1,21,31,1084986,61,C,,,0.025,0.22,529,0.01,,16.7,37.346,0.63044,0.03912,10.941,0.12522,0.039836,1,9TYXT05.7XE8,8
2009,570,TOYOTA,36,09-SK1A,2,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,4.3,27.5,N,,1,3,31,1085320,38,H,,,0.013,0.02,353,,,17.5,40.072,0.54815,0.040726,13.456,0.14924,0.040622,1,9TYXT05.7XE8,8
2009,570,TOYOTA,36,09-SK1A,2,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,6000,10.2,4.3,27.5,N,,1,21,31,1086597,38,C,,,0.039,0.18,526,0.01,,11.8,40.072,0.54815,0.040726,13.456,0.14924,0.040622,1,9TYXT05.7XE8,8
2009,570,TOYOTA,36,09-SK1A,4,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,5500,10.2,4.3,27.3,N,,1,3,31,1085318,38,H,,,0.012,0.02,342,,,18.1,37.346,0.63044,0.03912,10.941,0.12522,0.039836,1,9TYXT05.7XE8,8
2009,570,TOYOTA,36,09-SK1A,4,TOYOTA TUNDRA 4WD,T,346,N,381,,,,,,102,L6,4,2,5500,10.2,4.3,27.3,N,,1,21,31,1085317,38,C,,,0.019,0.14,503,0.01,,12.3,37.346,0.63044,0.03912,10.941,0.12522,0.039836,1,9TYXT05.7XE8,8
2009,570,TOYOTA,37,09-SK2A,0,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.3,N,,1,3,1,9009837,61,H,,,0.002,0.01,376,,,23.7,60.088,0.37779,0.036356,28.127,-0.14027,0.037101,2,9TYXT05.7XE8,8
2009,570,TOYOTA,37,09-SK2A,0,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.3,N,,1,21,1,9009836,61,C,,,0.021,0.17,588,0.02,,15.1,60.088,0.37779,0.036356,28.127,-0.14027,0.037101,2,9TYXT05.7XE8,8
2009,570,TOYOTA,37,09-SK2A,2,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.5,N,,1,3,31,1086600,61,H,,,0.006,0.01,361,,,24.5,52.31,0.47979,0.035722,22.785,-0.14931,0.036932,2,9TYXT05.7XE8,8
2009,570,TOYOTA,37,09-SK2A,2,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.5,N,,1,21,31,1086599,61,C,,,0.035,0.23,566,0.01,,15.6,52.31,0.47979,0.035722,22.785,-0.14931,0.036932,2,9TYXT05.7XE8,8
2009,570,TOYOTA,38,09-SK2A,1,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.3,N,,1,3,1,1087210,38,H,,,0.014,0.02,356,,,17.4,60.088,0.37779,0.036356,28.127,-0.14027,0.037101,2,9TYXT05.7XE8,8
2009,570,TOYOTA,38,09-SK2A,1,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.3,N,,1,21,1,1087209,38,C,,,0.03,0.14,551,0.01,,11.2,60.088,0.37779,0.036356,28.127,-0.14027,0.037101,2,9TYXT05.7XE8,8
2009,570,TOYOTA,38,09-SK2A,3,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.5,N,,1,3,31,9010076,38,H,,,0.001,0.02,362,,,17.1,52.31,0.47979,0.035722,22.785,-0.14931,0.036932,2,9TYXT05.7XE8,8
2009,570,TOYOTA,38,09-SK2A,3,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.5,N,,1,3,31,9010277,38,H,,,0.001,0.02,364,,,17,52.31,0.47979,0.035722,22.785,-0.14931,0.036932,2,9TYXT05.7XE8,8
2009,570,TOYOTA,38,09-SK2A,3,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.5,N,,1,21,31,9010077,38,C,,,0.024,0.19,561,0.01,,11,52.31,0.47979,0.035722,22.785,-0.14931,0.036932,2,9TYXT05.7XE8,8
2009,570,TOYOTA,38,09-SK2A,3,SEQUOIA 4WD,T,346,N,381,,,,,,102,L6,4,2,6500,10.2,4.3,27.5,N,,1,21,31,9010276,38,C,,,0.022,0.19,572,0.02,,10.8,52.31,0.47979,0.035722,22.785,-0.14931,0.036932,2,9TYXT05.7XE8,8,
2009,576,NEW UNITED MOTOR MFG INC,1,N09-ZE3A,1,VIBE,C,110,N,132,,,,,,102,L4,F,2,3250,10,4.24,41.5,N,,1,3,31,1079698,61,H,,,0.011,0.12,202,,,43.7,32.971,-0.03935,0.02403,13.683,-0.04008,0.023244,8,9NTXV01.8BEA,4,
2009,576,NEW UNITED MOTOR MFG INC,1,N09-ZE3A,1,VIBE,C,110,N,132,,,,,,102,L4,F,2,3250,10,4.24,41.5,N,,1,21,31,9008217,61,C,,,0.045,0.18,269,0.02,,33,32.971,-0.03935,0.02403,13.683,-0.04008,0.023244,8,9NTXV01.8BEA,4,
2009,576,NEW UNITED MOTOR MFG INC,1,N09-ZE1M,1,VIBE,C,110,N,132,,,,,,102,M5,F,2,3125,10,4.31,43.7,N,,1,3,32,1080758,61,H,,,,,,,,44.8,26.085,0.19731,0.021452,13.108,-0.01034,0.022499,6,9NTXV01.8BEA,4,
2009,576,NEW UNITED MOTOR MFG INC,1,N09-ZE1M,1,VIBE,C,110,N,132,,,,,,102,M5,F,2,3125,10,4.31,43.7,N,,1,21,32,1080757,61,C,,,,,,,,33.6,26.085,0.19731,0.021452,13.108,-0.01034,0.022499,6,9NTXV01.8BEA,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE1A,0,VIBE,C,144,N,158,,,,,,102,L4,4,1,3625,9.8,2.81,40.2,N,,1,3,1,1079641,23,H,,,0.001,0,248,,,35.2,40.996,0.1475,0.023797,17.273,0.09448,0.02311,1,9NTXV02.4BEB,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE1A,0,VIBE,C,144,N,158,,,,,,102,L4,4,1,3625,9.8,2.81,40.2,N,,1,35,1,1079640,23,C,,,0.018,0.17,346,0.01,,25.2,40.996,0.1475,0.023797,17.273,0.09448,0.02311,1,9NTXV02.4BEB,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE1A,1,VIBE,C,144,N,158,,,,,,102,L4,4,1,3625,9.8,2.81,40.1,N,,1,3,32,1080812,61,H,,,,,,,,35.8,40.783,0.14877,0.023256,18.807,-0.10641,0.024513,1,9NTXV02.4BEB,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE1A,1,VIBE,C,144,N,158,,,,,,102,L4,4,1,3625,9.8,2.81,40.1,N,,1,21,32,1080811,61,C,,,,,,,,25.4,40.783,0.14877,0.023256,18.807,-0.10641,0.024513,1,9NTXV02.4BEB,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE2A,0,VIBE,C,144,N,158,,,,,,102,L5,F,2,3500,9.8,3.39,33.3,N,,1,3,31,1079644,61,H,,,0.001,0.01,221,,,40,35.678,-0.051,0.024763,14.688,-0.22783,0.025531,2,9NTXV02.4BEB,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE2A,0,VIBE,C,144,N,158,,,,,,102,L5,F,2,3500,9.8,3.39,33.3,N,,1,21,31,1079643,61,C,,,0.017,0.15,327,0.01,,27,35.678,-0.051,0.024763,14.688,-0.22783,0.025531,2,9NTXV02.4BEB,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE1M,0,VIBE,C,144,N,158,,,,,,102,M5,F,2,3500,9.8,4.24,43.4,N,,1,3,31,1079677,61,H,,,0.001,0.01,229,,,38.6,27.951,0.24653,0.021871,14.864,-0.03581,0.023296,3,9NTXV02.4BEB,4,
2009,576,NEW UNITED MOTOR MFG INC,2,N09-AE1M,0,VIBE,C,144,N,158,,,,,,102,M5,F,2,3500,9.8,4.24,43.4,N,,1,21,31,1079676,61,C,,,0.023,0.21,326,0.01,,27.1,27.951,0.24653,0.021871,14.864,-0.03581,0.023296,3,9NTXV02.4BEB,4,
2009,590,VOLKSWAGEN,5,351 750 100/05,4,NEW BEETLE,C,151,N,150,,,,,,102,L6,F,2,3250,9.5,3.5,32.7,N,,1,3,31,1061051,61,H,,,0.001,0.14,221,,,40.8,30,0.15,0.0196,-4,-0.06,0.0206,BGQ,9VWXV02.5257,5,17.39
2009,590,VOLKSWAGEN,5,351 750 100/05,4,NEW BEETLE,C,151,N,150,,,,,,102,L6,F,2,3250,9.5,3.5,32.7,N,,1,21,1,1061050,61,C,,,0.005,0.26,355,0,,25.4,30,0.15,0.0196,-4,-0.06,0.0206,BGQ,9VWXV02.5257,5,17.39
2009,590,VOLKSWAGEN,5,351 750 101/05,4,NEW BEETLE,C,151,N,150,,,,,,102,L6,F,2,3250,9.5,3.5,32.7,N,,1,3,1,1061088,61,H,,,0.002,0.48,220,,,40.8,30,0.15,0.0196,0,0.01,0.02,BGP,9VWXV02.5253,5,17.39
2009,590,VOLKSWAGEN,5,351 750 101/05,4,NEW BEETLE,C,151,N,150,,,,,,102,L6,F,2,3250,9.5,3.5,32.7,N,,1,21,1,1061087,61,C,,,0.009,0.46,358,0.01,,25.1,30,0.15,0.0196,0,0.01,0.02,BGP,9VWXV02.5253,5,17.39
2009,590,VOLKSWAGEN,5,351 750 178/05,2,NEW BEETLE,C,151,N,150,,,,,,102,M5,F,2,3250,9.5,3.65,42.5,N,,1,3,31,1061123,61,H,,,0.001,0.39,226,,,39.8,24,0.07,0.0214,-5,0.05,0.0208,BGQ,9VWXV02.5257,5,18.66
2009,590,VOLKSWAGEN,5,351 750 178/05,2,NEW BEETLE,C,151,N,150,,,,,,102,M5,F,2,3250,9.5,3.65,42.5,N,,1,21,1,1061122,61,C,,,0.003,0.2,368,0,,24.5,24,0.07,0.0214,-5,0.05,0.0208,BGQ,9VWXV02.5257,5,18.66
2009,590,VOLKSWAGEN,5,351 750 183/05,2,NEW BEETLE,C,151,N,150,,,,,,102,M5,F,2,3250,9.5,3.65,42.5,N,,1,3,31,1061102,61,H,,,0.002,0.61,229,,,39.2,24,0.07,0.0214,1,0.01,0.0204,BGP,9VWXV02.5253,5,18.66
2009,590,VOLKSWAGEN,5,351 750 183/05,2,NEW BEETLE,C,151,N,150,,,,,,102,M5,F,2,3250,9.5,3.65,42.5,N,,1,21,31,1061101,61,C,,,0.008,1.13,356,0.01,,25.2,24,0.07,0.0214,1,0.01,0.0204,BGP,9VWXV02.5253,5,18.66
